IAUNAME,PID,AID
J130712.67+160657.0,39,0
J130636.51+164416.4,49,0
J130110.38+175112.2,31,0
J130651.88+175032.0,24,0
J130713.42+174225.1,31,0
J130705.47+174313.8,23,1
J130700.33+174150.9,9,1
J131027.89+155734.4,23,0
J130912.22+172800.0,30,0
J131045.79+171205.9,45,0
J132834.30+162958.7,26,0
J132344.25+170138.9,48,0
J132758.81+172150.2,34,0
J132930.67+161356.8,42,0
J132840.23+155104.6,26,0
J132735.40+154951.9,28,0
J132623.90+164843.6,30,0
J133223.59+172334.7,36,0
J133419.97+170648.4,52,0
J134023.19+161120.9,36,0
J120138.19+201626.8,30,0
J120253.71+203321.4,29,0
J120344.67+205429.3,31,0
J120529.18+203434.6,30,0
J120603.50+193614.9,34,0
J120533.51+194223.3,34,0
J120722.36+204353.5,36,0
J121859.99+190647.8,32,0
J121629.58+190830.5,37,0
J122200.88+203736.8,46,0
J121931.02+192706.6,49,0
J121743.74+202259.8,52,0
J121946.02+195626.8,42,0
J122436.31+200841.8,25,0
J122507.54+190747.2,27,0
J122343.26+201740.7,38,0
J122706.52+210223.2,41,0
J122423.51+202116.6,50,0
J123450.95+202737.7,27,0
J124336.99+191711.1,29,0
J123814.50+192523.8,43,0
J123348.05+192336.4,29,0
J124312.54+205122.5,37,0
J124704.86+204023.6,37,0
J124728.29+211339.9,18,0
J125631.33+190252.9,26,0
J125244.26+204207.2,23,0
J125636.40+195045.0,23,0
J130407.86+183951.6,23,0
J130228.02+190628.0,35,0
J125624.13+191835.3,25,0
J125758.85+201401.4,32,0
J125818.63+194806.1,27,0
J130550.70+192126.1,35,0
J131005.17+190038.8,32,0
J130626.44+192602.4,42,0
J130615.70+184044.3,14,0
J130403.55+192807.6,19,0
J131844.97+191821.2,35,0
J132259.92+195324.5,30,0
J034612.46+010146.3,44,0
J134333.22+175300.6,27,0
J134051.31+175122.0,18,0
J134034.04+183157.0,27,0
J134034.22+183357.5,38,0
J120550.76+222113.6,39,0
J120436.17+221137.4,21,0
J120021.31+211602.2,28,0
J115946.90+212810.5,17,0
J120742.64+231831.7,29,0
J120521.84+224351.1,28,0
J120912.90+225327.3,28,0
J122125.81+215408.2,37,0
J121943.49+215510.5,40,0
J121610.76+211048.6,31,0
J121752.75+215409.2,39,0
J121403.46+215947.2,29,0
J121625.22+225244.5,34,0
J122007.58+222920.7,0,0
J122620.04+212625.5,33,0
J122529.03+231457.7,19,0
J122636.20+225953.4,19,0
J122714.98+225807.1,29,0
J123349.43+225404.0,13,0
J124747.05+221710.7,47,0
J124459.99+210831.8,25,0
J124529.83+234226.2,25,0
J125229.07+214123.0,25,0
J130516.44+213254.1,17,0
J130104.99+220818.5,41,0
J130406.72+225745.7,20,0
J131803.91+215602.1,28,0
J131052.85+224001.3,40,0
J131523.31+223440.5,32,0
J131632.65+222024.4,19,0
J131835.90+220447.6,32,0
J132747.04+220119.3,26,0
J133126.62+223728.7,27,0
J120355.37+240010.1,32,0
J120402.49+240920.5,50,0
J120244.32+241018.6,15,0
J120030.02+233459.9,37,0
J115823.60+243710.4,26,0
J115941.70+255344.1,39,0
J121122.57+243736.9,35,0
J120702.08+235450.7,24,0
J120620.16+245754.1,22,0
J121034.39+250746.4,10,0
J120951.67+251143.1,22,0
J121042.81+253734.4,24,0
J121756.70+242829.8,39,0
J121000.35+251042.5,31,0
J121958.57+253403.1,26,0
J122641.51+241101.7,27,0
J122911.25+245223.7,24,0
J122704.45+243334.5,46,0
J122349.75+240649.9,24,0
J122210.20+242127.1,42,0
J122159.50+243155.6,30,0
J122750.10+253042.2,30,0
J123533.58+234650.1,36,0
J123957.60+254717.4,20,0
J124059.66+253736.1,28,0
J125505.64+251958.7,22,0
J125601.81+252931.1,31,0
J130840.20+240436.8,20,0
J130241.63+242043.9,35,0
J125954.69+242133.6,29,0
J130015.79+242359.8,40,0
J125902.50+240234.8,28,0
J125812.74+251122.4,24,0
J130004.48+251310.2,31,0
J130606.98+251258.7,23,0
J130635.16+243951.5,26,0
J132209.94+240444.7,28,0
J132003.79+231146.5,29,0
J131826.52+244147.7,28,0
J131915.36+244004.4,41,0
J132206.74+251327.0,35,0
J132407.20+251059.7,33,0
J134521.20+230125.2,53,0
J134543.59+235332.1,34,1
J134923.11+163300.0,24,0
J135343.24+150357.2,28,0
J135854.13+160513.6,31,0
J140248.32+151336.1,41,0
J140143.46+161932.2,26,0
J140438.05+161648.4,45,0
J140837.37+153729.5,29,0
J141800.77+141921.4,28,0
J141926.14+154522.6,40,0
J143006.41+151933.4,36,0
J143145.22+160851.3,23,0
J143502.16+144639.5,37,0
J143950.96+152739.6,33,0
J145539.52+131711.3,30,0
J144950.50+132337.3,45,0
J145310.43+145441.1,42,0
J145652.95+124701.6,22,0
J145623.30+141253.1,28,0
J150959.64+132313.5,49,0
J150941.55+133211.9,42,0
J151758.12+132230.9,24,0
J152111.06+130335.6,32,0
J153254.34+111709.6,27,0
J152905.46+112853.8,25,0
J135130.75+174738.4,23,0
J134816.84+173657.3,35,0
J134955.47+182358.3,36,0
J134634.33+173652.8,27,0
J134634.75+173807.4,27,0
J134533.82+181350.5,21,0
J134508.73+190444.6,34,0
J134817.01+185435.4,37,0
J135325.96+192133.4,33,1
J135831.95+174706.2,25,0
J135517.84+172648.1,37,0
J135434.36+193713.0,33,0
J135934.46+191946.6,49,0
J135836.07+192431.6,32,0
J135755.80+174235.3,29,0
J140211.32+185015.8,22,0
J140735.07+180246.2,28,0
J140715.19+173342.2,17,0
J140705.73+183147.4,34,0
J141142.57+184003.8,28,0
J141336.65+181908.4,36,0
J142326.80+172506.8,31,0
J141708.52+173134.1,21,0
J141458.44+164059.0,41,0
J141553.82+170207.4,26,0
J141744.76+183046.1,24,0
J141859.78+181206.4,29,0
J142200.20+174309.5,27,0
J142107.76+183234.0,18,1
J142719.14+162051.4,38,0
J142227.10+172645.0,41,0
J142235.79+173840.9,48,0
J142830.37+173423.2,32,0
J143130.87+173425.3,47,0
J143554.49+160430.2,16,1
J143705.38+162444.7,34,0
J143327.44+165856.9,26,0
J143357.48+173229.6,34,0
J143410.93+170655.9,27,0
J143442.20+171803.6,27,0
J143823.17+173736.2,27,0
J143701.33+170050.8,33,0
J145024.88+155319.4,28,2
J145042.60+164734.9,44,0
J145120.84+150333.3,29,0
J145326.80+164739.4,36,0
J145322.95+161325.3,55,0
J145702.14+170525.1,38,0
J150846.93+151041.0,33,0
J150311.27+154356.7,27,0
J150730.92+161954.7,45,0
J151005.94+154234.2,18,0
J151643.81+145037.1,48,0
J152629.64+150546.2,45,0
J153509.19+143314.2,30,0
J135457.48+203449.9,29,0
J135245.21+200810.7,33,0
J135338.35+200534.4,24,0
J134844.77+211253.1,37,0
J135449.65+211017.6,40,0
J135506.03+212519.3,29,0
J135551.00+212853.1,29,0
J135807.81+203742.3,37,0
J135801.50+203557.2,47,0
J135628.89+215814.9,32,0
J135717.39+210508.6,22,1
J135802.77+215144.7,29,0
J140247.35+212531.2,18,0
J140148.88+192127.4,23,0
J141406.84+194816.6,32,0
J141237.03+193012.8,29,0
J142058.58+182018.6,6,0
J142007.08+193729.6,32,0
J141903.05+183740.5,18,0
J142606.47+203502.2,2,1
J142533.72+191310.2,23,0
J143847.71+184107.6,46,0
J143600.92+190339.1,46,0
J143652.06+195404.7,27,0
J144005.31+192826.0,37,0
J143926.61+190941.8,33,0
J144759.73+190202.1,31,0
J144947.18+190812.2,31,0
J145152.40+191426.1,30,0
J145339.82+184158.5,27,0
J145512.97+184153.0,50,0
J145914.20+173707.5,26,0
J145717.94+184647.3,28,0
J145605.32+180319.1,36,0
J150503.03+161724.6,37,0
J150115.43+181434.0,38,0
J150430.38+174223.0,27,0
J151645.22+160301.2,37,0
J150954.11+161054.7,23,0
J151133.52+180547.4,28,0
J151006.85+173201.6,35,0
J153246.38+143619.5,31,2
J153017.39+152849.3,28,0
J154020.02+152534.1,49,1
J134938.40+232119.0,27,0
J135121.45+242220.2,22,0
J135903.04+213504.6,12,1
J140133.93+234234.2,8,2
J140904.40+222338.2,27,0
J140843.48+221224.2,28,0
J142339.83+224416.1,28,0
J143414.56+194117.5,27,0
J143630.83+203016.7,32,2
J143516.29+203103.0,38,0
J142823.15+202712.9,46,0
J142837.69+215157.5,40,0
J143223.38+211901.6,24,0
J143532.21+215236.8,23,0
J143656.30+212100.5,27,0
J143759.00+215628.3,38,0
J144048.45+200022.9,38,0
J143843.62+202534.6,33,1
J143714.21+211506.5,40,0
J144622.20+214638.7,33,0
J144942.48+194102.3,29,0
J144751.58+194944.6,40,0
J144924.55+211042.3,34,0
J145129.10+202955.5,50,0
J145349.01+210142.9,37,0
J150238.85+194045.5,37,0
J150409.85+193628.9,26,0
J145719.83+202612.0,24,0
J150458.25+200440.1,34,1
J154252.93+165138.1,45,0
J012938.65-094937.3,21,0
J122610.20+040320.5,23,0
J122613.00+045127.9,11,0
J114322.81+582845.3,26,0
J114317.17+593004.4,38,0
J114713.29+604103.6,32,0
J161758.86+501438.3,20,0
J161927.01+503218.7,35,0
J162337.35+504030.8,34,0
J105403.70+085756.2,32,0
J105130.38+085923.8,40,0
J104547.54+090652.3,0,1
J104837.01+095909.5,32,0
J105352.73+090929.7,24,0
J105407.46+085713.4,32,0
J131131.28-003844.3,21,0
J143434.51+640104.7,18,1
J144620.97+640611.7,29,0
J163343.83+275403.9,30,0
J163407.12+270349.2,16,4
J163442.49+265058.8,37,0
J155648.42+032710.3,27,0
J152521.46+023202.6,25,0
J154316.26+011830.0,48,0
J153951.53+012453.9,30,0
J095739.31+453134.1,25,0
J095325.09+465716.4,33,0
J095346.04+471608.6,23,1
J075357.88+325828.7,48,0
J084303.06+323956.2,33,0
J160223.21+194019.0,12,1
J160132.27+192907.4,44,0
J170958.08+342913.9,52,0
J092936.07+144220.5,25,0
J094404.39+392349.1,22,0
J004109.78-005119.4,30,0
J003917.22+000457.6,27,0
J004035.60+004431.7,25,0
J015043.08-000339.2,23,0
J020139.31-003810.1,47,0
J013805.99-002125.1,25,0
J024056.42-001048.0,17,0
J024302.50+010029.9,46,0
J073620.42+455846.1,34,0
J074120.15+391949.8,36,0
J074834.74+384502.1,44,0
J083017.14+484219.4,29,0
J081831.72+331418.3,39,0
J095611.31-010346.0,33,0
J100847.59-020122.3,31,0
J102339.59-023151.7,38,0
J102721.93-004000.1,38,0
J103830.29-013821.8,23,0
J105501.64-014320.7,44,0
J122005.60-001512.1,31,0
J123407.05-021647.6,26,0
J123707.88-011311.2,25,0
J125056.47-025925.8,24,0
J102849.53-020213.9,33,0
J105456.17-011911.9,25,0
J112945.03-013403.3,39,0
J075809.99+354035.4,36,0
J075635.44+362116.2,37,0
J080546.03+400713.7,40,0
J081226.45+384733.6,35,0
J081414.60+420002.2,48,0
J084650.96+005800.8,42,0
J085130.42+002542.4,46,0
J090433.53+010829.2,29,0
J090246.57+020346.3,25,0
J100535.50+004411.7,25,0
J111137.20+000144.0,28,0
J111557.20+001141.7,32,0
J152121.62+280431.5,52,0
J145242.58+300143.5,35,0
J153126.82+203027.4,57,0
J152750.23+211837.1,52,0
J151206.03+172506.2,38,0
J122257.82+384257.2,21,0
J124724.92+344738.7,42,0
J150643.34+013939.7,27,0
J145338.40-003848.9,46,0
J145115.30+004418.3,23,0
J134335.20+022858.1,36,0
J130143.92-004106.9,59,0
J163317.96+182327.6,46,0
J213108.32+061515.4,54,0
J214906.88+082918.1,46,0
J214053.94+091403.5,47,0
J171159.65+223645.2,63,0
J165204.45+241604.9,52,0
J163046.97+232605.3,32,0
J001219.26+003302.4,35,0
J003701.92-002454.1,55,0
J003846.53+010651.3,35,0
J004539.17+005633.5,35,0
J004633.89+005951.1,32,0
J004901.52+010322.7,45,0
J005023.59-004902.5,30,0
J005244.82+004616.5,27,0
J010954.37+004645.5,24,0
J024550.83+040418.0,20,0
J024243.52+035513.3,33,0
J022828.43+025503.1,43,0
J020410.18+014101.2,18,0
J015501.85+023038.4,22,0
J235118.11+022328.1,33,0
J233454.18+005709.6,37,0
J230256.07+030025.3,32,0
J225219.16+030340.3,19,0
J000001.85+004309.3,27,0
J002020.30+013526.2,31,0
J003013.06+020314.0,17,0
J004525.81+011908.1,39,0
J005058.62+041452.1,14,0
J005005.84+032028.5,25,0
J012034.04+041046.2,31,0
J010549.91-023912.4,25,0
J223309.95-012853.6,41,0
J023010.85-043803.5,15,0
J022111.58-071911.1,36,0
J022422.83-084513.8,42,0
J022504.40-072505.4,23,0
J022753.83-083048.7,30,0
J015958.37+072200.7,36,0
J014100.38+054143.6,27,0
J000656.39+052139.4,36,0
J084105.59+322634.2,18,0
J083408.90+285437.0,26,0
J080716.45+290646.3,24,0
J081252.09+283828.1,33,0
J083442.77+260304.1,34,0
J083229.55+221835.6,34,0
J073602.61+182341.1,51,0
J083516.74+114122.0,39,0
J083649.25+125622.6,50,0
J015952.75+075148.9,22,0
J002228.64+080203.3,39,1
J002259.42+084817.7,36,0
J003059.05+065147.8,31,0
J004338.52+102132.0,32,0
J004325.35+072002.5,35,0
J005006.94+084736.2,20,0
J013827.65+111434.4,18,0
J010912.10+073050.9,41,0
J012441.58+102729.1,22,0
J013609.22+080158.1,17,0
J102619.01+413833.3,54,0
J102235.05+414005.7,0,0
J100959.74+373849.3,25,0
J115826.22+310928.7,21,0
J115525.95+311107.0,17,0
J085500.15+352539.0,65,0
J090345.62+391825.2,35,0
J114134.32+330251.2,21,0
J112945.62+355107.0,41,0
J112707.25+371208.1,42,0
J110748.26+410007.6,27,0
J105439.10+401337.8,29,0
J110255.12+380712.5,25,0
J105724.55+350358.9,21,0
J103323.74+410853.6,25,0
J093802.78+414914.0,27,0
J090934.36+372250.5,38,0
J120858.02+362339.2,20,0
J120642.79+365145.0,35,0
J120147.33+361433.2,24,0
J012456.48+123057.2,15,0
J011629.15+130344.3,59,0
J110314.78+435333.3,37,0
J090454.76+452106.4,52,0
J100910.95+451530.0,23,0
J093550.34+452812.1,25,0
J124810.22+412300.3,39,0
J140044.80+384140.0,31,0
J150740.62+362615.5,36,0
J152255.63+335032.8,38,0
J153316.20+320911.6,20,0
J112422.94+022816.5,18,0
J112201.15+021120.3,36,0
J105310.06+025240.8,28,0
J094556.89+025111.5,20,0
J122941.04+011452.7,47,0
J081504.91+043136.2,37,0
J111509.90+040453.7,25,0
J112519.24+045726.1,19,0
J104401.19+050110.8,36,0
J150001.24+042138.0,43,0
J135721.84+045836.1,34,0
J091621.97+050956.8,32,0
J122245.68+054733.2,25,0
J125544.22+052935.1,38,0
J132504.04+074420.3,29,0
J104006.83+073140.9,18,0
J135148.74+073936.6,27,0
J155407.29+335256.1,33,0
J173222.14+340704.1,61,0
J172757.26+312155.0,66,0
J160956.07+275715.4,41,0
J171724.65+243518.4,66,0
J220407.86+211028.3,43,0
J224346.06+115601.9,25,0
J014633.05+201307.3,23,0
J014317.38+235015.9,23,0
J014512.44+235755.1,33,0
J020127.05+184613.4,27,0
J015942.99+202752.8,28,0
J010236.46+215501.9,30,0
J014139.46+204156.2,21,0
J014518.77+173333.8,24,0
J010641.70+144539.4,32,0
J012421.46+171800.1,37,0
J011340.60+171247.5,42,0
J215104.99+021102.2,53,0
J084959.90+564233.9,26,0
J083519.87+463141.2,40,0
J090225.77+462326.0,21,0
J084125.97+302108.8,49,0
J164638.08+375623.3,35,0
J164223.49+325824.7,46,0
J160607.21+383302.5,25,0
J084738.20+102710.7,34,0
J085129.78+175254.7,31,0
J090025.62+163918.8,26,0
J091407.04+180900.7,30,0
J092626.29+074527.5,24,0
J101144.16+111858.5,30,0
J111354.39+091834.5,13,0
J112623.17+120638.1,22,0
J113347.18+131052.0,28,0
J114311.68+123222.5,35,0
J114714.02+132818.8,19,0
J122323.52+145146.7,30,0
J123704.53+162323.5,32,0
J130737.81+143415.1,34,0
J141426.92+154555.0,37,0
J144326.06+170312.3,36,0
J150542.54+164122.3,54,0
J151616.64+092302.4,61,0
J151540.09+131704.5,24,0
J151808.59+092925.8,45,0
J152133.19+102325.7,43,0
J005542.73+244529.5,19,0
J091007.09+455220.7,39,0
J095721.02+480006.5,32,0
J093933.06+482921.2,25,0
J095009.06+545114.4,35,0
J091027.97+224630.2,34,0
J095623.54+213855.1,30,0
J093644.02+271224.2,35,0
J133238.83+200219.9,31,0
J120153.26+173239.8,29,0
J101529.34+173243.0,39,0
J103956.68+192131.2,12,0
J073058.56+411554.0,43,0
J214305.43+282855.6,63,0
J123511.48+234732.7,39,0
J125413.96+250523.9,36,0
J130640.10+231536.3,29,0
J131055.00+220708.5,37,0
J135347.18+235823.7,35,0
J134655.96+262544.2,39,0
J134446.13+282458.3,35,0
J140752.36+255505.7,36,0
J143712.46+225052.9,24,0
J143936.81+253433.7,16,0
J142947.82+283444.2,27,0
J145905.03+244848.5,38,0
J154438.28+461722.0,49,0
J162223.63+420101.0,51,0
J161954.66+435855.8,56,0
J140110.36+415941.2,22,0
J001750.05+171121.6,31,0
J233552.33+202739.9,11,0
J234356.60+202314.2,26,0
J225926.33+200213.8,32,0
J234108.69+193304.4,44,0
J230021.01+194631.6,21,0
J231749.89+101824.7,23,0
J225805.21+084526.9,48,0
J000947.35+155303.4,24,0
J003204.94+120037.9,19,0
J003820.79+170323.7,27,0
J004110.21+130213.7,17,0
J003513.42+295028.4,25,0
J013045.97+300838.6,28,0
J014203.36+283913.0,39,0
J014652.78+284807.3,40,0
J014340.27+292557.6,509,0
J020403.23+281519.5,45,0
J021108.99+294848.4,17,0
J004559.55+213123.4,40,0
J004155.58+213249.1,31,0
J223904.90+241137.4,29,0
J223308.08+244600.0,53,0
J022919.61-005927.4,39,0
J073557.86+462128.3,49,0
J114402.86+284759.6,28,0
J114927.50+291400.1,41,0
J113409.25+253409.4,10,4
J114553.61+311224.4,32,0
J110343.24+315204.7,31,0
J110016.37+323113.7,26,0
J104605.66+310447.3,18,0
J105554.78+271038.6,37,0
J105603.59+273328.7,28,0
J104315.83+343811.8,20,0
J103038.56+301933.7,24,0
J100621.39+352845.2,34,0
J122712.59+314411.5,28,0
J125403.57+274433.9,22,0
J125125.94+302247.9,41,0
J133040.55+313130.4,41,0
J132935.43+315705.4,20,0
J140149.92+304128.1,32,0
J141620.32+295945.5,36,0
J225621.90+262208.1,47,0
J012320.19+312433.5,50,0
J125002.98+424803.3,39,0
J131808.77+422843.9,18,0
J133238.58+433944.5,36,0
J131614.45+433615.3,22,0
J131720.63+464006.6,15,0
J133842.15+421338.2,29,0
J134844.33+452904.2,27,0
J140421.78+411109.1,21,0
J121108.39+403047.3,21,0
J121056.29+411808.8,39,0
J124901.51+450531.9,24,0
J122159.46+432419.7,18,0
J112830.67+475311.0,26,0
J101049.47+465618.3,27,0
J124431.35+490437.0,26,0
J122750.13+494326.7,24,0
J121054.51+544207.3,38,0
J115941.70+542745.3,33,0
J114236.51+512229.7,35,0
J111315.68+494112.3,16,0
J110038.32+550306.9,30,0
J155607.87+535037.8,35,0
J145317.09+550054.4,34,0
J153332.10+514309.4,37,0
J155140.84+500927.2,26,0
J152131.07+473020.2,24,0
J132432.82+475842.5,23,0
J133306.70+484420.4,30,0
J134200.25+484631.7,28,0
J140913.41+490337.8,15,0
J022840.59+003742.5,35,0
J023525.83-001104.0,15,0
J023349.62+005247.9,30,0
J163721.86+545009.3,31,0
J154507.90+574702.5,18,0
J135635.43+630128.7,40,0
J135413.51+633602.0,31,0
J130109.87+603430.0,31,0
J120052.28+563024.2,37,0
J114859.53+560338.5,24,1
J121156.28+590502.0,33,0
J121346.27+615012.9,29,0
J000240.19-004450.9,88,0
J000504.50-042304.0,71,0
J000618.10-075143.9,65,0
J000759.70-071604.0,60,0
J001339.20+154046.9,40,0
J001644.49+011207.9,79,0
J001647.10+154344.9,66,0
J001715.39+154838.0,82,0
J002100.89+083506.0,62,0
J002247.39-112755.9,92,0
J002601.99-012439.9,48,0
J002639.39+172613.9,75,0
J002655.59-014909.9,56,0
J003919.60+264542.0,54,0
J004044.50+292904.0,79,0
J010522.89-065855.9,54,0
J010545.29-073456.9,47,0
J010554.99+012840.0,45,0
J010629.49-075828.0,47,0
J011148.50+153412.9,74,0
J012017.59+030327.9,34,2
J012448.59+010213.0,87,0
J012737.39-043940.0,74,0
J014202.10+035120.0,60,0
J014456.20+020805.9,62,0
J014624.39-175052.9,20,0
J014638.19+041333.9,72,0
J015121.10-022048.0,59,0
J015642.89+174239.0,64,0
J020510.20+243959.0,58,0
J020614.50-042814.9,65,0
J020735.99-044453.9,67,0
J021103.89+064001.0,85,0
J021336.90-034340.0,53,0
J021753.39+315220.0,89,0
J022641.10+002523.9,86,0
J022658.09+003430.9,88,0
J022715.49+002804.9,94,0
J022719.89-044833.9,69,0
J022752.00+003041.0,81,0
J022818.90+003550.0,110,0
J022858.99+003106.0,83,0
J022943.49+002214.9,91,0
J023018.19+004801.0,97,0
J023055.59+004642.0,60,0
J023109.89+004016.9,67,0
J030053.09-011752.9,71,0
J030630.50-000839.0,92,0
J030638.60+000023.0,107,0
J030641.70+000107.9,80,0
J030643.00-001355.0,128,0
J031501.09+000959.0,95,0
J031510.99+000630.0,76,0
J033330.59-004037.9,91,0
J043335.80-081358.0,0,4
J045055.49+231554.0,128,0
J082450.20+295441.9,76,0
J085239.70+453713.0,87,1
J090338.59+300017.9,66,0
J093054.60+400451.0,64,0
J094027.19+481710.9,60,0
J094304.89+412403.9,53,0
J094512.30+293932.9,79,0
J094512.70+294255.0,72,0
J095127.90+473653.0,72,0
J095152.99+471500.0,79,0
J095317.19+014111.0,61,0
J095521.09+470726.0,66,0
J095721.09+062503.0,81,0
J095951.39-011858.0,52,0
J100649.79+292352.9,79,0
J101245.19-011123.0,68,0
J101255.19-022729.0,56,0
J101320.90-000115.9,57,0
J101325.70-015032.0,73,0
J101402.19-023730.0,53,0
J101435.19-011106.0,46,0
J101531.80-000019.0,76,0
J101638.20+420845.9,67,0
J101751.09+005820.0,56,0
J101752.10-003108.9,104,0
J101802.30+004549.0,65,0
J102022.10+280755.9,72,0
J102110.29-005652.0,61,0
J102220.80-012616.0,56,0
J102235.80-012555.0,76,0
J102329.89+394724.9,93,0
J102504.29+394537.9,55,0
J102524.49+394756.9,107,0
J102813.40-011808.9,60,0
J102848.89-014900.9,79,0
J102852.70+473341.9,55,0
J102956.09+004221.9,83,0
J103132.90+015833.0,66,0
J103219.40-004557.0,61,0
J103333.60-014505.0,52,0
J103356.00-012704.9,68,0
J103420.99+081156.0,76,0
J103503.30-013532.0,71,0
J103510.99-003048.9,80,0
J103607.69-012439.9,71,0
J103709.39+492245.0,80,0
J103938.60-010345.0,79,0
J104219.89-015223.0,75,0
J104341.39-012242.0,55,0
J104528.90-014432.0,62,0
J104720.00+122314.9,48,1
J104744.99-021909.9,82,0
J104752.60+572845.0,65,0
J104826.20+002253.9,69,0
J104919.50-004052.0,62,2
J105054.49+004506.0,76,0
J105112.09-004830.0,74,0
J105233.00+004747.9,65,0
J105245.50-011353.0,94,0
J105311.20+462119.0,62,0
J105451.69+015738.9,53,0
J105620.30-020339.9,78,0
J105716.99+004419.9,52,0
J105825.70+005234.0,75,0
J105918.29+575041.9,91,0
J110344.90-013317.0,64,0
J110355.40+013148.9,14,0
J110414.99-030451.0,78,0
J110541.59+462450.9,71,0
J110607.69+450719.9,82,0
J110821.80-020954.0,19,0
J110848.09+001603.0,68,0
J111550.89-015848.0,118,0
J112020.20+341818.9,56,0
J112155.89+002519.9,75,0
J112213.60-011738.9,58,0
J112305.59-001556.0,79,0
J112535.79+002636.0,41,2
J112913.29-015537.9,49,0
J112952.79-043612.9,92,0
J113116.80-005149.9,85,0
J113158.50-042654.9,87,0
J113307.00-025221.0,77,0
J113322.10-034743.0,72,0
J113359.20+491245.0,70,0
J113537.50-052413.0,106,0
J113558.59-023338.9,109,0
J113839.59-033838.9,97,0
J113925.20-025448.9,125,0
J113928.50-040300.9,104,0
J114256.70+293601.0,60,0
J114518.99-024646.9,55,0
J114727.39-025800.0,78,0
J115023.10-024120.0,64,0
J115145.39+373654.9,81,0
J115218.70-021328.0,77,0
J115413.69-000526.9,105,0
J115518.00+653642.9,66,0
J115841.80+430303.9,90,0
J115855.30+000454.0,87,0
J115904.19+001853.9,79,0
J120733.20+010656.0,80,0
J121114.00+013549.0,58,0
J121355.60+004024.9,85,0
J121845.50+020431.0,73,0
J122101.10+303744.9,60,0
J122518.89+285013.0,52,0
J122655.30+440645.0,60,0
J122751.79-010500.9,62,0
J123023.00+435133.0,74,0
J123141.70-020604.0,73,0
J123204.29+122030.0,111,0
J123204.39+375013.0,70,0
J123429.89+143139.0,121,0
J123709.49+621829.9,53,0
J123713.09+621610.9,57,0
J123718.50+291455.0,65,0
J123721.09+621513.9,54,0
J123736.50+621051.9,69,0
J123741.49-033712.0,65,0
J123848.99+012402.9,55,0
J123921.99+121146.0,91,0
J124038.40+092612.0,77,0
J124044.29+293257.0,62,0
J124351.40+000313.0,87,0
J124404.49-012841.0,82,0
J124455.50-000800.9,91,0
J125356.70+462015.0,98,0
J125538.20+021125.9,72,0
J125553.39+290357.0,59,0
J125716.29+372434.9,75,0
J125718.69-003838.9,113,0
J130040.10+274851.0,60,0
J130153.70+295036.9,74,0
J130531.90+290537.9,79,0
J130621.89+293929.9,68,0
J130622.00+294224.9,56,0
J130634.79-030123.0,65,0
J131439.70+305705.0,55,0
J131637.70-030603.0,63,0
J131754.89-014248.9,65,0
J131856.49+432240.0,86,0
J132047.40-010550.9,82,0
J132238.39-014904.9,70,0
J132336.89+301839.0,74,0
J132348.50+301916.0,60,0
J132438.19+425335.0,61,0
J132925.79+373638.9,96,3
J133023.79-000324.0,108,0
J133438.89+433743.0,68,0
J133536.70-015758.9,57,0
J133718.70-014836.0,99,0
J133843.10+294611.9,98,0
J134216.99+002917.0,78,0
J134228.40+004109.9,85,0
J134417.39+333929.9,84,0
J134440.39-001838.9,87,0
J134830.00-022551.9,100,0
J135226.40+244128.9,65,0
J135634.40-014831.0,67,0
J135641.59+654749.0,84,0
J135729.69+290332.0,75,0
J140059.30+424638.9,94,0
J140548.60-014034.9,89,0
J141110.29-001709.9,95,0
J141142.60+424432.0,10,3
J141244.49+001430.0,100,0
J141921.09+413509.0,103,0
J141948.50+525246.9,76,0
J142009.30+530121.0,91,0
J142011.40+010016.0,111,0
J142140.50+530926.0,62,0
J142141.30+530308.9,88,0
J142238.80+541408.9,49,0
J142641.49+351119.9,94,0
J142814.39+341719.9,96,0
J142926.59+353135.9,74,0
J143300.80-002914.0,72,0
J143638.89-015820.0,114,0
J143938.60+430859.9,92,0
J144331.20+272348.9,76,0
J144340.60+272547.0,80,0
J151249.69+035325.9,83,0
J151916.19+480907.0,71,0
J152733.59+435526.0,62,0
J153627.79+292111.0,66,0
J153808.89+342230.0,114,0
J154010.60+343754.0,99,0
J154435.80+285224.9,110,0
J154536.40+434815.0,74,0
J154540.50+344430.0,114,0
J155004.09+435430.9,90,0
J155101.80+235940.0,72,0
J160525.49+240656.0,129,0
J160549.19+192717.0,101,0
J160932.19+292139.0,110,0
J161006.10+432033.0,102,0
J161157.29+271729.0,118,0
J161309.80+305658.0,40,2
J162635.39+292600.0,89,0
J164724.90+344237.0,90,0
J164731.30+223833.9,153,0
J164754.50+345418.9,116,0
J165033.79+350110.0,136,0
J165035.49+432835.0,87,0
J171336.69+603222.9,71,0
J171350.89+591947.0,75,0
J171437.19+635937.0,66,0
J215320.89+173829.9,108,0
J222701.49+055031.9,83,0
J223456.70+083448.9,50,2
J224023.40+032422.0,66,0
J231024.00+073621.9,2,2
J231107.60+074159.0,87,0
J231127.70-085652.0,72,0
J231716.20+190904.9,73,0
J232026.99-014952.0,84,0
J232329.40+162317.9,86,0
J232829.89+001130.9,110,0
J233241.00+001532.9,74,0
J233321.30+001841.9,74,0
